26421739	<Author><Name>Cámara B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suzuki S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nealson KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wierzchos J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ascaso C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Artieda O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Los Ríos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ignimbrite textural properties as determinants of endolithic colonization patterns from hyper-arid Atacama Desert.	Int Microbiol	2014 Sep
18755677	<Author><Name>Schmidt SK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reed SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nemergut DR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Grandy AS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cleveland CC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Weintraub MN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hill AW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Costello EK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Meyer AF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Neff JC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Martin AM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The earliest stages of ecosystem succession in high-elevation (5000 metres above sea level), recently deglaciated soils.	Proc Biol Sci	2008 Dec 22
18725306	<Author><Name>Robins JH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>McLenachan PA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Phillips MJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Craig L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ross HA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Matisoo-Smith E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Dating of divergences within the Rattus genus phylogeny using whole mitochondrial genomes.	Mol Phylogenet Evol	2008 Nov
18723366	<Author><Name>Singh SK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Surabhi GK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gao W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reddy KR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Assessing genotypic variability of cowpea (Vigna unguiculata [L.] Walp.) to current and projected ultraviolet-B radiation.	J Photochem Photobiol B	2008 Nov 13
18722540	<Author><Name>Tu T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dillon MO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sun H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wen J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogeny of Nolana (Solanaceae) of the Atacama and Peruvian deserts inferred from sequences of four plastid markers and the nuclear LEAFY second intron.	Mol Phylogenet Evol	2008 Nov
18721999	<Author><Name>Daux V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lécuyer C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Héran MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Amiot R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Simon L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Fourel F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Martineau F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lynnerup N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reychler H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Escarguel G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Oxygen isotope fractionation between human phosphate and water revisited.	J Hum Evol	2008 Dec
18710394	<Author><Name>Knowles EJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Castenholz RW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Effect of exogenous extracellular polysaccharides on the desiccation and freezing tolerance of rock-inhabiting phototrophic microorganisms.	FEMS Microbiol Ecol	2008 Nov
18709402	<Author><Name>Mohlin M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wulff A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Interaction effects of ambient UV radiation and nutrient limitation on the toxic cyanobacterium Nodularia spumigena.	Microb Ecol	2009 May
18700864	<Author><Name>Connelly SJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moeller RE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sanchez G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mitchell DL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Temperature effects on survival and DNA repair in four freshwater cladoceran Daphnia species exposed to UV radiation.	Photochem Photobiol	2009 Jan-Feb
18695216	<Author><Name>Donoghue MJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Colloquium paper: a phylogenetic perspective on the distribution of plant diversity.	Proc Natl Acad Sci U S A	2008 Aug 12
18691908	<Author><Name>Cowling RM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Procheş S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Partridge TC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Explaining the uniqueness of the Cape flora: incorporating geomorphic evolution as a factor for explaining its diversification.	Mol Phylogenet Evol	2009 Apr
18682909	<Author><Name>Kato N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Takasago M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Omasa K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Miyashita T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Coadaptive changes in physiological and biophysical traits related to thermal stress in web spiders.	Naturwissenschaften	2008 Dec
18682370	<Author><Name>Purcell J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Avilés L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>Gradients of precipitation and ant abundance may contribute to the altitudinal range limit of subsocial spiders: insights from a transplant experiment.	Proc Biol Sci	2008 Nov 22
18680410	<Author><Name>Amashukeli X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Grunthaner FJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Patrick SB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yung PT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Subcritical water extractor for Mars analog soil analysis.	Astrobiology	2008 Jun
18676706	<Author><Name>Gao Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Li B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zheng C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular detection of fungal communities in the Hawaiian marine sponges Suberites zeteki and Mycale armata.	Appl Environ Microbiol	2008 Oct
18675920	<Author><Name>McKenzie RJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Barker NP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Radiation of southern African daisies: biogeographic inferences for subtribe Arctotidinae (Asteraceae, Arctotideae).	Mol Phylogenet Evol	2008 Oct
18670903	<Author><Name>Xin Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Huang J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Deng M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Culture-independent nested PCR method reveals high diversity of actinobacteria associated with the marine sponges Hymeniacidon perleve and Sponge sp.	Antonie Van Leeuwenhoek	2008 Nov
18669855	<Author><Name>Kashiyama Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Miyashita H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ohkubo S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ogawa NO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chikaraishi Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Takano Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suga H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Toyofuku T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nomaki H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kitazato H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nagata T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ohkouchi N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Evidence of global chlorophyll d.	Science	2008 Aug 1
18662376	<Author><Name>Krause J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Unger T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Noçon A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Malaspinas AS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kolokotronis SO</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stiller M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Soibelzon L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Spriggs H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dear PH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Briggs AW</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bray SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>O'Brien SJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rabeder G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Matheus P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cooper A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Slatkin M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pääbo S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hofreiter M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Mitochondrial genomes reveal an explosive radiation of extinct and extant bears near the Miocene-Pliocene boundary.	BMC Evol Biol	2008 Jul 28
18648804	<Author><Name>Schütte UM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Abdo Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bent SJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Shyu C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Williams CJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pierson JD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Forney LJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Advances in the use of terminal restriction fragment length polymorphism (T-RFLP) analysis of 16S rRNA genes to characterize microbial communities.	Appl Microbiol Biotechnol	2008 Sep
18637042	<Author><Name>Abed RM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kohls K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schoon R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Scherf AK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schacht M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Palinska KA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Al-Hassani H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hamza W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rullkötter J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Golubic S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Lipid biomarkers, pigments and cyanobacterial diversity of microbial mats across intertidal flats of the arid coast of the Arabian Gulf (Abu Dhabi, UAE).	FEMS Microbiol Ecol	2008 Sep
18627518	<Author><Name>Coohill TP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sagripanti JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Overview of the inactivation by 254 nm ultraviolet radiation of bacteria with particular relevance to biodefense.	Photochem Photobiol	2008 Sep-Oct
18624239	<Author><Name>Ugalde JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Urpí JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nuñez OR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[Genetic diversity and kin relationships among wild and cultivated populations of the pejibaye palm (Bactris gasipaes, Palmae) using microsatellite markers].	Rev Biol Trop	2008 Mar
18620735	<Author><Name>Hissler C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stille P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Krein A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Geagea ML</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Perrone T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Probst JL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hoffmann L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Identifying the origins of local atmospheric deposition in the steel industry basin of Luxembourg using the chemical and isotopic composition of the lichen Xanthoria parietina.	Sci Total Environ	2008 Nov 1
18610830	<Author><Name>Khar'kov VN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Stepanov VA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Medvedev OF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Spiridonova MG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Maksimova NR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nogovitsyna AN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Puzyrev VP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[The origin of Yakuts: analysis of Y-chromosome haplotypes].	Mol Biol (Mosk)	2008 Mar-Apr
18601752	<Author><Name>Rheindt FE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Christidis L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Norman JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Habitat shifts in the evolutionary history of a Neotropical flycatcher lineage from forest and open landscapes.	BMC Evol Biol	2008 Jul 7
18596981	<Author><Name>Second G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rouhan G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>Human-mediated emergence as a weed and invasive radiation in the wild of the CD genome allotetraploid rice species (Oryza, Poaceae) in the Neotropics.	PLoS One	2008 Jul 2
18589520	<Author><Name>Huxman TE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Barron-Gafford G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gerst KL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Angert AL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tyler AP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Venable DL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Photosynthetic resource-use efficiency and demographic variability in desert winter annual plants.	Ecology	2008 Jun
